player_name,stat,median_diff,games_home,games_away
Tyrell Dewar,hitouts,0,7,9
Tyson Stengle,hitouts,0,13,11
Wade Derksen,hitouts,0,5,9
Wayne Milera,hitouts,0,24,18
Wil Parker,hitouts,0,2,7
Wil Powell,hitouts,0,21,24
Will Ashcroft,hitouts,0,23,27
Will Day,hitouts,0,9,8
Will Graham,hitouts,0,10,10
Will Hayward,hitouts,0,20,22
Will Hoskin-Elliott,hitouts,0,9,9
Will Lewis,hitouts,0,6,6
Will Lorenz,hitouts,0,3,6
Will McLachlan,hitouts,0,3,4
Will Phillips,hitouts,0,2,5
Will Setterfield,hitouts,0,11,13
Will White,hitouts,0,6,8
Willem Drew,hitouts,0,24,21
Willem Duursma,hitouts,0,11,11
William Edwards,hitouts,0,6,8
William Hayes,hitouts,0,3,8
William McCabe,hitouts,0,2,2
Willie Rioli,hitouts,0,11,8
Xavier Bamert,hitouts,0,6,4
Xavier Duursma,hitouts,0,19,21
Xavier Lindsay,hitouts,0,13,11
Xavier O'Halloran,hitouts,0,19,18
Zac Bailey,hitouts,0,22,26
Zac Banch,hitouts,0,6,6
Zac Fisher,hitouts,0,6,2
Zac Taylor,hitouts,0,22,16
Zac Williams,hitouts,0,16,12
Zach Guthrie,hitouts,0,26,23
Zach Merrett,hitouts,0,22,23
Zach Reid,hitouts,0,17,16
Zak Butters,hitouts,0,20,17
Zak Johnson,hitouts,0,8,8
Zak Jones,hitouts,0,8,7
Zane Duursma,hitouts,0,14,11
Zeke Uwland,hitouts,0,7,10
Finnbar Maley,hitouts,-0.5,8,5
Harrison Petty,hitouts,-0.5,20,18
Jacob Bauer,hitouts,-0.5,3,2
Jeremy Finlayson,hitouts,-0.5,4,4
Jordan Croft,hitouts,-0.5,10,9
Thomas Sims,hitouts,-0.5,5,6
Bailey J. Williams,hitouts,-1,15,20
Ethan Read,hitouts,-1,15,21
Jacob van Rooyen,hitouts,-1,18,20
Mabior Chol,hitouts,-1,19,23
Max Gawn,hitouts,-1,23,23
Ollie Lord,hitouts,-1,8,8
Jacob Blight,hitouts,-1.5,4,3
Mason Cox,hitouts,-1.5,12,14
Tom De Koning,hitouts,-1.5,22,20
Darcy Fort,hitouts,-2,20,23
Hudson O'Keeffe,hitouts,-2,5,3
Oscar Steene,hitouts,-2,3,5
Tim English,hitouts,-2,19,19
Louis Emmett,hitouts,-2.5,3,4
Peter Ladhams,hitouts,-2.5,6,6
Wil Dawson,hitouts,-2.5,7,8
Max Heath,hitouts,-3,5,6
Rowan Marshall,hitouts,-3,23,21
Jordon Sweet,hitouts,-3.5,22,19
Marc Pittonet,hitouts,-3.5,14,13
Mark Blicavs,hitouts,-3.5,20,23
Oliver Hayes-Brown,hitouts,-3.5,3,4
Nick Bryan,hitouts,-4,9,8
Matt Flynn,hitouts,-5,12,10
Sam Draper,hitouts,-5.5,12,15
Aidan Johnson,hitouts,-6,5,1
Lachlan Blakiston,hitouts,-6,13,15
Sam Day,hitouts,-6,7,6
Samson Ryan,hitouts,-7,4,4
Liam Reidy,hitouts,-10,1,4
Ned Moyle,hitouts,-14,10,9
Vigo Visentini,hitouts,-15,3,2
Tom Mitchell,hitouts,NA,0,4
Brynn Teakle,clearances,5,1,3
Billy Dowling,clearances,3,1,3
James Leake,clearances,3,3,5
Matt Crouch,clearances,3,4,2
Nick Bryan,clearances,3,9,8
Sean Darcy,clearances,3,11,13
Tom Liberatore,clearances,3,17,17
Callum Coleman-Jones,clearances,2.5,4,2
Adam Treloar,clearances,2,7,2
Darcy Cameron,clearances,2,25,22
Errol Gulden,clearances,2,11,10
George Stevens,clearances,2,2,2
Jack Watkins,clearances,2,7,4
Marcus Bontempelli,clearances,2,19,21
Max Holmes,clearances,2,24,20
Mitch Knevitt,clearances,2,3,6
Oliver Francou,clearances,2,2,2
Sam Walsh,clearances,2,18,19
Brent Daniels,clearances,1.5,8,8
Jagga Smith,clearances,1.5,11,12
Jarrod Berry,clearances,1.5,18,24
Lachy Dovaston,clearances,1.5,2,4
Mattaes Phillipou,clearances,1.5,11,18
Max Ramsden,clearances,1.5,2,4
Noah Balta,clearances,1.5,16,14
Peter Ladhams,clearances,1.5,6,6
Sam De Koning,clearances,1.5,24,18
Sam Docherty,clearances,1.5,9,6
Thomson Dow,clearances,1.5,6,5
Todd Goldstein,clearances,1.5,8,8
Xavier O'Halloran,clearances,1.5,19,18
Adam Cerra,clearances,1,19,20
Alex Neal-Bullen,clearances,1,26,20
Angus Sheldrick,clearances,1,19,19
Archer Reid,clearances,1,9,11
Bailey Laurie,clearances,1,11,6
Bailey Smith,clearances,1,24,21
Balyn O'Brien,clearances,1,3,3
Beau Addinsall,clearances,1,4,5
Bo Allan,clearances,1,13,12
Brodie Grundy,clearances,1,20,23
Caiden Cleary,clearances,1,10,11
Caleb Serong,clearances,1,22,22
Cam Mackenzie,clearances,1,16,17
Clay Hall,clearances,1,5,8
Connor Macdonald,clearances,1,22,25
Cooper Duff-Tytler,clearances,1,7,9
Cooper Lord,clearances,1,15,15
Dane Rampe,clearances,1,17,19
Dante Visentini,clearances,1,12,11
Dion Prestia,clearances,1,14,15
Dyson Sharp,clearances,1,8,7
Elijah Tsatas,clearances,1,5,6
Ethan Read,clearances,1,15,21
Finn Callaghan,clearances,1,20,20
George Wardlaw,clearances,1,16,13
Harvey Langford,clearances,1,23,22
Hayden Young,clearances,1,10,13
Hugh Boxshall,clearances,1,10,11
Isaac Cumming,clearances,1,21,19
Jack Henderson,clearances,1,3,2
Jacob Farrow,clearances,1,11,10
Jacob Newton,clearances,1,2,3
Jacob van Rooyen,clearances,1,18,20
James Worpel,clearances,1,13,19
Jarman Impey,clearances,1,20,25
Jarrod Witts,clearances,1,17,20
Jayden Hunt,clearances,1,7,8
Jesse Dattoli,clearances,1,4,2
Joe Berry,clearances,1,18,17
Joe Richards,clearances,1,23,19
Josaia Delana,clearances,1,5,7
Kaleb Smith,clearances,1,3,5
Lachie Weller,clearances,1,15,15
Lachlan Cowan,clearances,1,18,18
Lewis Young,clearances,1,11,14
Luke Jackson,clearances,1,22,22
Luke Parker,clearances,1,23,22
Marcus Herbert,clearances,1,4,6
Matt Flynn,clearances,1,12,10
Nicholas Madden,clearances,1,7,5
Nik Cox,clearances,1,4,4
Noah Long,clearances,1,4,6
Oliver Wiltshire,clearances,1,7,9
Orazio Fantasia,clearances,1,4,2
Oskar Baker,clearances,1,7,11
Oskar Smartt,clearances,1,2,2
Paddy Cross,clearances,1,5,6
Patrick Cripps,clearances,1,23,23
Ryan Angwin,clearances,1,16,14
Sam Butler,clearances,1,6,8
Sam Durham,clearances,1,19,21
Sam Grlj,clearances,1,9,12
Sam Marshall,clearances,1,6,7
Shai Bolton,clearances,1,23,22
Stephen Coniglio,clearances,1,17,14
Tim English,clearances,1,19,19
Tim Taranto,clearances,1,22,21
Tom Cochrane,clearances,1,2,4
Tom Hanily,clearances,1,6,7
Tom Powell,clearances,1,16,15
Trent Rivers,clearances,1,20,19
Tyson Stengle,clearances,1,13,11
Will Ashcroft,clearances,1,23,27
Willie Rioli,clearances,1,11,8
Xavier Lindsay,clearances,1,13,11
Zac Taylor,clearances,1,22,16
Billy Cootee,clearances,0.5,4,5
Caleb Poulter,clearances,0.5,2,5
Campbell Chesser,clearances,0.5,4,3
Christian Petracca,clearances,0.5,23,20
Christian Salem,clearances,0.5,16,16
Connor Rozee,clearances,0.5,13,10
David Swallow,clearances,0.5,3,6
Dylan Shiel,clearances,0.5,6,8
Edward Allan,clearances,0.5,15,16
Elijah Hollands,clearances,0.5,4,7
Elliot Yeo,clearances,0.5,10,11
Finn Maginness,clearances,0.5,8,11
Flynn Young,clearances,0.5,6,5
Harrison Oliver,clearances,0.5,3,2
Harry Sheezel,clearances,0.5,24,21
Hayden McLean,clearances,0.5,12,17
Hunter Clark,clearances,0.5,10,10
Hussien El Achkar,clearances,0.5,4,5
Jack Carroll,clearances,0.5,6,9
Jack Macrae,clearances,0.5,17,16
Jack Martin,clearances,0.5,18,13
Jai Serong,clearances,0.5,12,10
Jason Johannisen,clearances,0.5,8,8
Jesse Motlop,clearances,0.5,12,11
Joe Fonti,clearances,0.5,20,19
Justin McInerney,clearances,0.5,18,12
Mark Blicavs,clearances,0.5,20,23
Mitch Owens,clearances,0.5,21,18
Mitch Zadow,clearances,0.5,5,4
Murphy Reid,clearances,0.5,22,23
Ned Reeves,clearances,0.5,8,8
Ollie Wines,clearances,0.5,19,20
Phoenix Gothard,clearances,0.5,8,8
Reilly O'Brien,clearances,0.5,16,11
Rory Laird,clearances,0.5,22,18
Sam Banks,clearances,0.5,20,20
Sam Davidson,clearances,0.5,19,16
Sam Day,clearances,0.5,7,6
Steele Sidebottom,clearances,0.5,24,19
Steely Green,clearances,0.5,20,19
Talor Byrne,clearances,0.5,8,10
Tobie Travaglia,clearances,0.5,8,11
Tom Sparrow,clearances,0.5,23,22
Travis Boak,clearances,0.5,6,10
Tristan Xerri,clearances,0.5,19,20
Tyler Brockman,clearances,0.5,10,10
Zac Bailey,clearances,0.5,22,26
Zac Banch,clearances,0.5,6,6
Zach Merrett,clearances,0.5,22,23
Aaron Cadman,clearances,0,22,20
Aaron Francis,clearances,0,4,6
Aaron Naughton,clearances,0,23,22
Adam Saad,clearances,0,11,13
Aidan Corr,clearances,0,14,12
Aidan Johnson,clearances,0,5,1
Alex Davies,clearances,0,8,6
Alex Pearce,clearances,0,17,19
Alex Sexton,clearances,0,2,3
Aliir Aliir,clearances,0,23,21
Alix Tauru,clearances,0,4,5
Alixzander Tauru,clearances,0,4,6
Andrew McGrath,clearances,0,22,21
Angus Clarke,clearances,0,11,9
Angus Hastie,clearances,0,10,6
Anthony Caminiti,clearances,0,21,20
Archer Day-Wicks,clearances,0,13,13
Archer May,clearances,0,8,9
Archie Perkins,clearances,0,17,20
Archie Roberts,clearances,0,22,22
Arthur Jones,clearances,0,13,9
Bailey Banfield,clearances,0,10,12
Bailey Humphrey,clearances,0,20,23
Bailey J. Williams,clearances,0,15,20
Bailey Macdonald,clearances,0,11,7
Bailey Scott,clearances,0,8,7
Bayley Fritsch,clearances,0,20,23
Beau McCreery,clearances,0,22,19
Ben Keays,clearances,0,26,22
Ben King,clearances,0,22,26
Ben Long,clearances,0,21,24
Ben McKay,clearances,0,12,13
Ben Miller,clearances,0,22,22
Ben Paton,clearances,0,2,2
Billy Frampton,clearances,0,21,18
Blake Hardwick,clearances,0,23,26
Blake Howes,clearances,0,15,17
Bobby Hill,clearances,0,9,5
Bodhi Uwland,clearances,0,22,26
Bodie Ryan,clearances,0,3,2
Brad Close,clearances,0,22,20
Bradley Hill,clearances,0,23,22
Braeden Campbell,clearances,0,14,15
Brandon Starcevich,clearances,0,10,15
Brandon Zerk-Thatcher,clearances,0,9,8
Brayden Cook,clearances,0,13,12
Brayden Maynard,clearances,0,18,19
Brennan Cox,clearances,0,20,22
Brodie Kemp,clearances,0,14,14
Brodie Smith,clearances,0,7,4
Brody Mihocek,clearances,0,17,15
Buku Khamis,clearances,0,18,19
Caleb Daniel,clearances,0,24,22
Caleb Windsor,clearances,0,19,18
Callan Ward,clearances,0,5,7
Callum Ah Chee,clearances,0,15,18
Callum Brown,clearances,0,20,20
Callum Wilkie,clearances,0,23,23
Calsher Dear,clearances,0,7,7
Cam Rayner,clearances,0,23,27
Cameron Nairn,clearances,0,2,2
Cameron Zurhaar,clearances,0,23,22
Campbell Gray,clearances,0,3,10
Changkuoth Jiath,clearances,0,13,22
Charlie Ballard,clearances,0,2,10
Charlie Cameron,clearances,0,22,26
Charlie Comben,clearances,0,22,20
Charlie Curnow,clearances,0,22,18
Charlie Dean,clearances,0,3,1
Charlie Spargo,clearances,0,15,14
Charlie West,clearances,0,5,4
Chayce Jones,clearances,0,5,3
Christopher Scerri,clearances,0,4,5
Cody Angove,clearances,0,3,2
Cody Curtin,clearances,0,3,1
Connor Budarick,clearances,0,13,20
Connor Idun,clearances,0,24,23
Connor O'Sullivan,clearances,0,25,23
Conor McKenna,clearances,0,12,10
Conor Stone,clearances,0,8,9
Cooper Sharman,clearances,0,21,21
Cooper Trembath,clearances,0,14,12
Corey Durdin,clearances,0,20,19
Dan Butler,clearances,0,8,8
Daniel Curtin,clearances,0,22,19
Daniel McStay,clearances,0,21,20
Daniel Turner,clearances,0,17,21
Darcy Byrne-Jones,clearances,0,22,22
Darcy Fogarty,clearances,0,20,18
Darcy Fort,clearances,0,20,23
Darcy Gardiner,clearances,0,14,16
Darcy Jones,clearances,0,12,11
Darcy Moore,clearances,0,14,12
Darcy Tucker,clearances,0,4,3
Darcy Wilmot,clearances,0,23,27
Darcy Wilson,clearances,0,19,21
Dayne Zorko,clearances,0,19,21
Dougal Howard,clearances,0,7,3
Dylan Moore,clearances,0,22,26
Dylan Patterson,clearances,0,3,2
Dylan Stephens,clearances,0,24,21
Ed Langdon,clearances,0,23,23
Elijah Hewett,clearances,0,12,14
Eric Hipwood,clearances,0,15,17
Esava Ratugolea,clearances,0,12,9
Ewan Mackinlay,clearances,0,8,7
Finn O'Sullivan,clearances,0,19,22
Finnbar Maley,clearances,0,8,5
Flynn Perez,clearances,0,6,1
Francis Evans,clearances,0,15,16
George Hewett,clearances,0,21,21
Griffin Logue,clearances,0,18,14
Gryan Miers,clearances,0,21,18
Harris Andrews,clearances,0,22,25
Harrison Jones,clearances,0,7,7
Harrison Petty,clearances,0,20,18
Harrison Ramm,clearances,0,4,3
Harry Armstrong,clearances,0,6,6
Harry Cunningham,clearances,0,12,12
Harry Dean,clearances,0,11,9
Harry Edwards,clearances,0,9,10
Harry Himmelberg,clearances,0,24,23
Harry Kyle,clearances,0,5,5
Harry McKay,clearances,0,15,18
Harry Morrison,clearances,0,15,18
Harry O'Farrell,clearances,0,4,2
Harry Perryman,clearances,0,23,18
Harry Rowston,clearances,0,11,11
Harry Sharp,clearances,0,20,21
Harvey Gallagher,clearances,0,3,5
Harvey Johnston,clearances,0,3,5
Harvey Thomas,clearances,0,21,19
Heath Chapman,clearances,0,23,22
Hugh McCluggage,clearances,0,19,21
Hugo Hall-Kahan,clearances,0,5,6
Isaac Heeney,clearances,0,22,21
Isaac Kako,clearances,0,19,19
Isaac Keeler,clearances,0,7,6
Isaac Quaynor,clearances,0,23,22
Isaiah Dudley,clearances,0,20,19
Izak Rankine,clearances,0,23,19
Jack Bowes,clearances,0,15,15
Jack Buckley,clearances,0,15,13
Jack Buller,clearances,0,11,8
Jack Crisp,clearances,0,25,23
Jack Ginnivan,clearances,0,23,24
Jack Graham,clearances,0,16,15
Jack Gunston,clearances,0,18,22
Jack Henry,clearances,0,20,20
Jack Higgins,clearances,0,20,19
Jack Hutchinson,clearances,0,11,11
Jack Ison,clearances,0,4,4
Jack Lukosius,clearances,0,8,7
Jack Ough,clearances,0,3,2
Jack Payne,clearances,0,7,6
Jack Scrimshaw,clearances,0,10,12
Jack Silvagni,clearances,0,17,19
Jack Sinclair,clearances,0,19,19
Jack Steele,clearances,0,23,22
Jack Whitlock,clearances,0,14,13
Jack Williams,clearances,0,13,12
Jacob Bauer,clearances,0,3,2
Jacob Konstanty,clearances,0,18,15
Jacob Wehr,clearances,0,15,16
Jacob Weitering,clearances,0,19,16
Jade Gresham,clearances,0,13,13
Jake Kolodjashnij,clearances,0,7,4
Jake Lever,clearances,0,15,15
Jake Lloyd,clearances,0,23,22
Jake Melksham,clearances,0,12,13
Jake Riccardi,clearances,0,16,13
Jake Rogers,clearances,0,7,11
Jake Soligo,clearances,0,24,21
Jake Waterman,clearances,0,15,16
James Borlase,clearances,0,10,9
James Jordon,clearances,0,22,23
James O'Donnell,clearances,0,20,21
James Peatling,clearances,0,24,20
James Rowbottom,clearances,0,22,22
James Sicily,clearances,0,20,25
James Trezise,clearances,0,17,13
Jamie Cripps,clearances,0,13,13
Jase Burgoyne,clearances,0,22,21
Jason Horne-Francis,clearances,0,21,15
Jaspa Fletcher,clearances,0,23,27
Jasper Alger,clearances,0,6,6
Jaxon Prior,clearances,0,23,22
Jay Polkinghorne,clearances,0,3,3
Jayden Laverde,clearances,0,16,17
Jayden Nguyen,clearances,0,5,5
Jayden Short,clearances,0,19,18
Jed McEntee,clearances,0,3,3
Jed Walter,clearances,0,14,20
Jedd Busslinger,clearances,0,8,7
Jeremy Cameron,clearances,0,24,19
Jeremy Howe,clearances,0,19,17
Jesse Hogan,clearances,0,14,11
Jimmy Webster,clearances,0,9,6
Jobe Shanahan,clearances,0,15,17
Joel Amartey,clearances,0,12,11
Joel Fitzgerald,clearances,0,5,5
Joel Hamling,clearances,0,12,11
Joel Jeffrey,clearances,0,22,25
Jonty Faull,clearances,0,12,14
Jordan Boyd,clearances,0,1,4
Jordan Clark,clearances,0,23,24
Jordan Croft,clearances,0,10,9
Jordan De Goey,clearances,0,18,14
Jordan Ridley,clearances,0,8,9
Jordon Butts,clearances,0,9,10
Jordon Sweet,clearances,0,22,19
Josh Battle,clearances,0,22,25
Josh Dolan,clearances,0,14,8
Josh Goater,clearances,0,3,3
Josh Lai,clearances,0,10,9
Josh Lindsay,clearances,0,7,8
Josh Rachele,clearances,0,19,18
Josh Sinn,clearances,0,11,9
Josh Treacy,clearances,0,23,24
Josh Weddle,clearances,0,17,21
Josh Worrell,clearances,0,25,22
Joshua Draper,clearances,0,4,7
Judd McVee,clearances,0,18,20
Jy Farrar,clearances,0,6,5
Jy Simpkin,clearances,0,24,20
Jye Amiss,clearances,0,23,23
Jye Menzie,clearances,0,5,5
Kai Lohmann,clearances,0,19,22
Kamdyn McIntosh,clearances,0,12,11
Kane Farrell,clearances,0,18,16
Karl Amon,clearances,0,18,25
Karl Worner,clearances,0,22,24
Keidean Coleman,clearances,0,7,7
Kieren Briggs,clearances,0,19,19
Koltyn Tholstrup,clearances,0,16,16
Kye Annand,clearances,0,6,5
Kyle Langford,clearances,0,16,12
Kysaiah Pickett,clearances,0,21,22
Lachie Ash,clearances,0,24,23
Lachie Fogarty,clearances,0,13,9
Lachie Jaques,clearances,0,7,3
Lachie Jones,clearances,0,20,18
Lachlan Blakiston,clearances,0,13,15
Lachlan Bramble,clearances,0,23,23
Lachlan Gulbin,clearances,0,4,8
Lachlan McNeil,clearances,0,15,16
Laitham Vandermeer,clearances,0,9,12
Lance Collard,clearances,0,7,5
Latrelle Pickett,clearances,0,8,8
Leek Aleer,clearances,0,9,11
Levi Ashcroft,clearances,0,23,27
Lewis Melican,clearances,0,16,11
Liam Fawcett,clearances,0,3,5
Liam Henry,clearances,0,5,9
Liam Jones,clearances,0,2,3
Liam McMahon,clearances,0,4,3
Liam O'Connell,clearances,0,11,9
Liam Puncher,clearances,0,4,4
Liam Ryan,clearances,0,19,18
Liam Stocker,clearances,0,17,18
Lincoln McCarthy,clearances,0,3,5
Lloyd Meek,clearances,0,23,25
Logan Evans,clearances,0,14,15
Logan McDonald,clearances,0,11,10
Logan Morris,clearances,0,22,26
Luamon Lual,clearances,0,6,6
Luke Breust,clearances,0,4,4
Luke McDonald,clearances,0,17,16
Luke Pedlar,clearances,0,11,8
Luke Ryan,clearances,0,23,23
Luke Trainor,clearances,0,16,17
Mabior Chol,clearances,0,19,23
Mac Andrew,clearances,0,22,25
Malcolm Rosas,clearances,0,10,10
Mani Liddy,clearances,0,6,3
Marcus Windhager,clearances,0,23,23
Mark Keane,clearances,0,18,16
Mason Redman,clearances,0,17,18
Mason Wood,clearances,0,19,22
Matt Guelfi,clearances,0,7,8
Matt Roberts,clearances,0,19,18
Matt Whitlock,clearances,0,4,1
Matthew Jefferson,clearances,0,11,12
Matthew Johnson,clearances,0,19,21
Matthew Owies,clearances,0,9,10
Maurice Rioli,clearances,0,10,13
Max Gawn,clearances,0,23,23
Max Gruzewski,clearances,0,10,12
Max Kondogiannis,clearances,0,7,5
Max Michalanney,clearances,0,24,20
Michael Frederick,clearances,0,21,21
Michael Sellwood,clearances,0,11,12
Mitch Georgiades,clearances,0,23,21
Mitch Lewis,clearances,0,15,15
Mitch McGovern,clearances,0,20,20
Mitchell Edwards,clearances,0,10,8
Mitchell Hinge,clearances,0,14,11
Mykelti Lefau,clearances,0,12,10
Nate Caddy,clearances,0,20,19
Nathan Broad,clearances,0,23,20
Nathan O'Driscoll,clearances,0,17,13
Nic Newman,clearances,0,7,9
Nick Blakey,clearances,0,22,23
Nick Coffield,clearances,0,8,9
Nick Daicos,clearances,0,25,22
Nick Haynes,clearances,0,20,21
Nick Larkey,clearances,0,21,19
Nick Murray,clearances,0,14,9
Nick Watson,clearances,0,22,24
Noah Answerth,clearances,0,14,18
Noah Mraz,clearances,0,2,2
Oisin Mullin,clearances,0,25,23
Oleg Markov,clearances,0,3,5
Oliver Dempsey,clearances,0,26,23
Oliver Florent,clearances,0,19,20
Oliver Hannaford,clearances,0,3,2
Oliver Henry,clearances,0,18,19
Ollie Lord,clearances,0,8,8
Oscar Adams,clearances,0,13,8
Oscar Allen,clearances,0,11,13
Oscar McDonald,clearances,0,10,7
Oscar McInerney,clearances,0,5,9
Patrick Dangerfield,clearances,0,21,19
Patrick Lipinski,clearances,0,24,18
Patrick Retschko,clearances,0,9,9
Patrick Voss,clearances,0,21,21
Reuben Ginbey,clearances,0,18,18
Rhett Bazzo,clearances,0,10,11
Rhyan Mansell,clearances,0,11,15
Rhylee West,clearances,0,23,22
Rhys Stanley,clearances,0,11,9
Rhys Unwin,clearances,0,5,2
Riley Bice,clearances,0,16,20
Riley Garcia,clearances,0,4,4
Riley Hamilton,clearances,0,5,3
Riley Hardeman,clearances,0,12,12
Riley Thilthorpe,clearances,0,24,21
Roan Steele,clearances,0,11,12
Rory Lobb,clearances,0,21,22
Ryan Burton,clearances,0,5,3
Ryley Sanders,clearances,0,20,22
Sam Collins,clearances,0,21,22
Sam Darcy,clearances,0,11,12
Sam Lalor,clearances,0,11,12
Sam Switkowski,clearances,0,18,21
Sam Taylor,clearances,0,16,16
Sandy Brock,clearances,0,8,12
Seamus Mitchell,clearances,0,2,2
Seth Campbell,clearances,0,22,23
Shannon Neale,clearances,0,26,22
Shaun Mannagh,clearances,0,25,21
Steven May,clearances,0,7,9
Sullivan Robey,clearances,0,7,8
Taylor Adams,clearances,0,2,2
Taylor Walker,clearances,0,24,15
Thomas Edwards,clearances,0,5,4
Thomas Sims,clearances,0,5,6
Tim Kelly,clearances,0,22,19
Tim Membrey,clearances,0,22,20
Toby Bedford,clearances,0,21,19
Toby Murray,clearances,0,5,8
Toby Nankervis,clearances,0,18,16
Toby Pink,clearances,0,11,11
Todd Marshall,clearances,0,7,8
Tom Anastasopoulos,clearances,0,2,3
Tom Atkins,clearances,0,26,23
Tom Barrass,clearances,0,21,23
Tom Brown,clearances,0,22,19
Tom Burton,clearances,0,3,2
Tom Cole,clearances,0,16,19
Tom Lynch,clearances,0,18,13
Tom McCarthy,clearances,0,16,16
Tom McCartin,clearances,0,20,20
Tom McDonald,clearances,0,13,14
Tom Papley,clearances,0,15,14
Touk Miller,clearances,0,21,25
Ty Gallop,clearances,0,9,15
Tylar Young,clearances,0,15,15
Tyler Sonsie,clearances,0,16,15
Tyrell Dewar,clearances,0,7,9
Wade Derksen,clearances,0,5,9
Wayne Milera,clearances,0,24,18
Wil Parker,clearances,0,2,7
Wil Powell,clearances,0,21,24
Will Hayward,clearances,0,20,22
Will Hoskin-Elliott,clearances,0,9,9
Will Lewis,clearances,0,6,6
Will Lorenz,clearances,0,3,6
Will McLachlan,clearances,0,3,4
Will White,clearances,0,6,8
Willem Duursma,clearances,0,11,11
William Edwards,clearances,0,6,8
William Hayes,clearances,0,3,8
Xavier Bamert,clearances,0,6,4
Xavier Duursma,clearances,0,19,21
Zac Fisher,clearances,0,6,2
Zach Guthrie,clearances,0,26,23
Zach Reid,clearances,0,17,16
Zak Johnson,clearances,0,8,8
Zak Jones,clearances,0,8,7
Zane Duursma,clearances,0,14,11
Zeke Uwland,clearances,0,7,10
Ashton Moir,clearances,-0.5,5,6
Bailey Dale,clearances,-0.5,20,21
Ben Jepson,clearances,-0.5,2,4
Billy Wilson,clearances,-0.5,9,10
Brady Hough,clearances,-0.5,21,24
Bruce Reville,clearances,-0.5,14,17
Campbell Lake,clearances,-0.5,6,4
Christian Moraes,clearances,-0.5,14,12
Ed Richards,clearances,-0.5,22,23
Hugh Bond,clearances,-0.5,6,6
Hugo Garcia,clearances,-0.5,20,20
Jack Viney,clearances,-0.5,8,10
Jackson Mead,clearances,-0.5,16,14
Jai Murray,clearances,-0.5,5,4
Jake Bowey,clearances,-0.5,20,18
Jed Bews,clearances,-0.5,2,2
Jeremy Finlayson,clearances,-0.5,4,4
Jeremy McGovern,clearances,-0.5,4,2
Jhye Clark,clearances,-0.5,11,8
John Noble,clearances,-0.5,22,26
Jye Caldwell,clearances,-0.5,16,12
Lachie Whitfield,clearances,-0.5,22,22
Lachlan Sholl,clearances,-0.5,3,2
Lachlan Sullivan,clearances,-0.5,8,8
Louis Emmett,clearances,-0.5,3,4
Luke Davies-Uniacke,clearances,-0.5,24,21
Malakai Champion,clearances,-0.5,6,4
Mason Cox,clearances,-0.5,12,14
Massimo D'Ambrosio,clearances,-0.5,23,26
Matthew Carroll,clearances,-0.5,15,12
Matthew Cottrell,clearances,-0.5,10,8
Milan Murdock,clearances,-0.5,10,10
Miles Bergman,clearances,-0.5,18,17
Ned Moyle,clearances,-0.5,10,9
Robert Hansen Jr,clearances,-0.5,6,6
Ryan Byrnes,clearances,-0.5,18,14
Ryan Lester,clearances,-0.5,21,24
Sam Berry,clearances,-0.5,23,18
Sam Clohesy,clearances,-0.5,10,16
Sam Cumming,clearances,-0.5,8,6
Tanner Bruhn,clearances,-0.5,10,11
Taylor Duryea,clearances,-0.5,3,2
Ted Clohesy,clearances,-0.5,5,4
Tom Green,clearances,-0.5,11,12
Tom Stewart,clearances,-0.5,23,18
Wil Dawson,clearances,-0.5,7,8
Will Graham,clearances,-0.5,10,10
Willem Drew,clearances,-0.5,24,21
William McCabe,clearances,-0.5,2,2
Andrew Brayshaw,clearances,-1,23,24
Angus Anderson,clearances,-1,7,9
Bailey Williams,clearances,-1,20,20
Ben Ainsworth,clearances,-1,22,25
Ben Hobbs,clearances,-1,7,11
Blake Acres,clearances,-1,14,15
Brayden Fiorini,clearances,-1,11,10
Callum Mills,clearances,-1,16,18
Chad Warner,clearances,-1,22,23
Colby McKercher,clearances,-1,24,22
Cooper Harvey,clearances,-1,7,7
Cooper Hynes,clearances,-1,13,16
Corey Wagner,clearances,-1,15,15
Corey Warner,clearances,-1,9,10
Dan Houston,clearances,-1,23,21
Daniel Rioli,clearances,-1,18,22
Darcy Parish,clearances,-1,7,10
Deven Robertson,clearances,-1,3,5
Hamish Davis,clearances,-1,13,16
Harry Schoenberg,clearances,-1,4,2
Harvey Harrison,clearances,-1,6,5
Henry Hustwaite,clearances,-1,3,2
Hudson O'Keeffe,clearances,-1,5,3
Hugh Jackson,clearances,-1,3,6
Hugo Ralphsmith,clearances,-1,12,13
Jack Dalton,clearances,-1,4,1
Jack Darling,clearances,-1,23,21
Jack Ross,clearances,-1,20,22
Jacob Blight,clearances,-1,4,3
Jacob Hopper,clearances,-1,18,17
Jaeger O'Meara,clearances,-1,9,11
Jai Culley,clearances,-1,5,6
Jai Newcombe,clearances,-1,23,26
Jake Stringer,clearances,-1,19,19
James Tunstill,clearances,-1,7,7
Jamie Elliott,clearances,-1,18,18
Jeremy Sharp,clearances,-1,7,9
Jordan Dawson,clearances,-1,24,21
Josh Daicos,clearances,-1,25,23
Josh Dunkley,clearances,-1,23,27
Josh Ward,clearances,-1,23,25
Kade Chandler,clearances,-1,23,22
Lachie Neale,clearances,-1,20,25
Lachie Schultz,clearances,-1,19,18
Lachlan McAndrew,clearances,-1,11,11
Lawson Humphries,clearances,-1,25,22
Leonardo Lombard,clearances,-1,13,14
