match,market_name,player_name,player_team,under_line,opposition_team,over_price,over_agency,under_price,under_agency,over_line,margin
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.82,Sportsbet,1.91,Sportsbet,17.5,-7.301075887463315
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.73,Sportsbet,2.02,Sportsbet,14.5,-7.308418703141983
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.76,Sportsbet,1.98,Sportsbet,18.5,-7.3232323232323315
Brisbane Lions v Adelaide Crows,Player Disposals,Riley Thilthorpe,Adelaide Crows,11.5,Brisbane Lions,1.81,Sportsbet,1.92,Sportsbet,11.5,-7.331952117863727
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.93,Sportsbet,1.8,Sportsbet,22.5,-7.369027058146238
Brisbane Lions v Adelaide Crows,Player Goals,Riley Thilthorpe,Adelaide Crows,1.5,Brisbane Lions,1.99,BetRight,1.7505,Betfair,1.5,-7.377791557042568
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.91,BetRight,1.817,Betfair,29.5,-7.391794195022583
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.99,Sportsbet,1.75,Sportsbet,19.5,-7.39411342426417
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.94,Sportsbet,1.79,Sportsbet,29.5,-7.412313540286819
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,2.08,Sportsbet,1.684,Betfair,19.5,-7.459345879773416
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.85,Sportsbet,1.87,Pointsbet,26.5,-7.529989882931032
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.85,Sportsbet,1.87,Neds,26.5,-7.529989882931032
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.88,Pointsbet,1.84,Sportsbet,19.5,-7.539315448658646
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.83,Neds,1.89,Sportsbet,18.5,-7.5548616532223
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.9,Neds,1.82,Sportsbet,16.5,-7.576633892423357
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.73,Sportsbet,2.0069999999999997,Betfair,20.5,-7.629078571819448
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.8,TAB,1.92,Neds,14.5,-7.638888888888884
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.7695,Betfair,1.95,Betfair,1.5,-7.795190586939671
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.87,Neds,1.84,Sportsbet,19.5,-7.823761915833516
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.88,Pointsbet,1.83,Neds,28.5,-7.83629810487152
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.83,BetRight,1.88,Sportsbet,14.5,-7.83629810487152
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.83,Neds,1.88,Sportsbet,14.5,-7.83629810487152
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.8,Neds,1.91,Sportsbet,17.5,-7.911576497963946
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.8,Pointsbet,1.91,Neds,18.5,-7.911576497963946
Brisbane Lions v Adelaide Crows,Player Goals,Darcy Fogarty,Adelaide Crows,1.5,Brisbane Lions,1.76,BetRight,1.95,Betfair,1.5,-8.100233100233112
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.83,Pointsbet,1.87,Sportsbet,17.5,-8.1207445720463909
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.83,Pointsbet,1.87,Neds,17.5,-8.1207445720463909
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.83,Neds,1.87,Pointsbet,28.5,-8.1207445720463909
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.83,Sportsbet,1.87,Pointsbet,28.5,-8.1207445720463909
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.83,Neds,1.87,Pointsbet,22.5,-8.1207445720463909
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.88,Pointsbet,1.82,Sportsbet,16.5,-8.136544306757054
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.9,Neds,1.8,Sportsbet,28.5,-8.187134502923987
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.9,Pointsbet,1.8,Sportsbet,22.5,-8.187134502923987
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.91,BetRight,1.79,Sportsbet,29.5,-8.22194273011787
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.88,Neds,1.817,Betfair,28.5,-8.227262614316322
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.88,Pointsbet,1.817,Betfair,28.5,-8.227262614316322
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.855,Betfair,1.84,Sportsbet,19.5,-8.256181882104752
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.76,Sportsbet,1.94,Neds,18.5,-8.364573570759148
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.85,BetRight,1.84,Sportsbet,19.5,-8.401880141010576
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.95,Betfair,1.7505,Betfair,16.5,-8.408586557686837
Brisbane Lions v Adelaide Crows,Player Goals,Riley Thilthorpe,Adelaide Crows,1.5,Brisbane Lions,1.95,Pointsbet,1.7505,Betfair,1.5,-8.408586557686837
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.82,Neds,1.87,Pointsbet,22.5,-8.420990773931925
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.82,Sportsbet,1.87,Pointsbet,23.5,-8.420990773931925
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.75,Sportsbet,1.95,Pointsbet,22.5,-8.42490842490844
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.8,Pointsbet,1.89,Sportsbet,18.5,-8.465608465608465
Brisbane Lions v Adelaide Crows,Player Disposals,Mark Keane,Adelaide Crows,14.5,Brisbane Lions,1.8,BetRight,1.89,Sportsbet,14.5,-8.465608465608465
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.88,Neds,1.8075,Betfair,22.5,-8.51652393984872
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.88,Pointsbet,1.8075,Betfair,22.5,-8.51652393984872
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.88,Sportsbet,1.8075,Betfair,22.5,-8.51652393984872
Brisbane Lions v Adelaide Crows,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,Brisbane Lions,1.83,Pointsbet,1.85,Sportsbet,14.5,-8.69886279722345
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.88,Pointsbet,1.8,Sportsbet,28.5,-8.747044917257686
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.8,TAB,1.88,Sportsbet,14.5,-8.747044917257686
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.71,Pointsbet,1.988,Betfair,27.5,-8.78134302893383
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.78,Sportsbet,1.9,Neds,13.5,-8.811354228267287
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.89,Sportsbet,1.7885,Betfair,19.5,-8.822828979384756
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.6935,Betfair,2.0069999999999997,Betfair,20.5,-8.874916534379462
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.88,Neds,1.79,Sportsbet,28.5,-9.057411149411632
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.88,Pointsbet,1.79,Sportsbet,28.5,-9.057411149411632
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.88,Pointsbet,1.7885,Betfair,19.5,-9.104265431033953
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.92,BetRight,1.75,Sportsbet,19.5,-9.226190476190466
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.73,Sportsbet,1.94,Neds,14.5,-9.349859960669814
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.6935,Betfair,1.988,Betfair,28.5,-9.351117035843636
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.87,Neds,1.7885,Betfair,19.5,-9.388711898208824
Brisbane Lions v Adelaide Crows,Player Goals,Riley Thilthorpe,Adelaide Crows,1.5,Brisbane Lions,1.912,Betfair,1.7505,Betfair,1.5,-9.427790505761058
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.75,Sportsbet,1.91,Neds,18.5,-9.498878085265527
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.6800000000000002,Neds,2,Sportsbet,21.5,-9.523809523809534
Brisbane Lions v Adelaide Crows,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,Brisbane Lions,1.8,Neds,1.85,Sportsbet,14.5,-9.609609609609615
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.988,Betfair,1.684,Betfair,19.5,-9.684233668041497
Brisbane Lions v Adelaide Crows,Player Goals,Riley Thilthorpe,Adelaide Crows,1.5,Brisbane Lions,1.9,Neds,1.7505,Betfair,1.5,-9.758114223003966
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.8265,Betfair,1.817,Betfair,29.5,-9.78529419430596
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.855,Betfair,1.7885,Betfair,19.5,-9.821131864480082
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.85,BetRight,1.7885,Betfair,19.5,-9.966830123385883
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.77,Pointsbet,1.87,Neds,16.5,-9.973110970119947
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.88,Pointsbet,1.76,Betfair,18.5,-10.009671179883961
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.65,TAB,2.02,Sportsbet,14.5,-10.111011101110101
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.8,Pointsbet,1.83,Neds,22.5,-10.200364298724951
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.83,Neds,1.8,Sportsbet,22.5,-10.200364298724951
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.77,Pointsbet,1.86,Sportsbet,16.5,-10.260616001458
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.88,Pointsbet,1.75,Sportsbet,19.5,-10.334346504559267
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.77,Pointsbet,1.85,Neds,20.5,-10.551229195296985
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.71,Sportsbet,1.92,Neds,18.5,-10.562865497076013
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.87,Neds,1.7505,Betfair,16.5,-10.602471104512535
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.87,Sportsbet,1.7505,Betfair,16.5,-10.602471104512535
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.8265,Betfair,1.79,Sportsbet,29.5,-10.61544272940127
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.88,Neds,1.74,Sportsbet,21.5,-10.662753729518215
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.6800000000000002,Neds,1.95,Pointsbet,21.5,-10.805860805860812
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.63,Pointsbet,2.02,Sportsbet,14.5,-10.854643746583248
Brisbane Lions v Adelaide Crows,Player Disposals,Kai Lohmann,Brisbane Lions,12.5,Adelaide Crows,1.88,Pointsbet,1.73,Sportsbet,12.5,-10.994957569794606
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.71,Pointsbet,1.9,Sportsbet,27.5,-11.111111111111116
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.71,Pointsbet,1.9,Neds,27.5,-11.111111111111116
Brisbane Lions v Adelaide Crows,Player Goals,Oscar Allen,Brisbane Lions,1.5,Adelaide Crows,1.85,TAB,1.7505,Betfair,1.5,-11.180589329689594
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.64,Neds,1.988,Betfair,27.5,-11.277420621288714
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.63,Pointsbet,2,Sportsbet,17.5,-11.349693251533743
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.92,BetRight,1.684,Betfair,19.5,-11.46575613618368
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.6935,Betfair,1.9,Sportsbet,28.5,-11.680885118020923
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.6935,Betfair,1.9,Neds,28.5,-11.680885118020923
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.82,Sportsbet,1.76,Betfair,17.5,-11.763236763236762
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.75,Sportsbet,1.83,Neds,22.5,-11.787665886026533
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.63,Pointsbet,1.98,Sportsbet,18.5,-11.854743756584263
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.73,Sportsbet,1.85,Neds,20.5,-11.857522262146535
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.68,Sportsbet,1.91,Neds,21.5,-11.8798304662179
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.65,Pointsbet,1.95,Neds,17.5,-11.888111888111897
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.71,Sportsbet,1.87,Pointsbet,27.5,-11.955467992619685
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.71,Pointsbet,1.87,Pointsbet,27.5,-11.955467992619685
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.71,Sportsbet,1.87,Pointsbet,28.5,-11.955467992619685
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.67,Pointsbet,1.92,Neds,22.5,-11.963572854291415
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.82,Neds,1.75,Sportsbet,18.5,-12.08791208791209
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.65,TAB,1.94,Neds,14.5,-12.152452358637934
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.67,Pointsbet,1.91,Sportsbet,22.5,-12.236260463366477
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.67,Pointsbet,1.91,Neds,21.5,-12.236260463366477
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.7,Neds,1.87,Pointsbet,27.5,-12.299465240641716
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.63,Pointsbet,1.96,Sportsbet,13.5,-12.37010141479904
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.8,Neds,1.76,Betfair,17.5,-12.37373737373737
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.61,Sportsbet,1.988,Betfair,27.5,-12.413612107427152
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.6,Neds,2,Sportsbet,17.5,-12.5
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.6935,Betfair,1.87,Pointsbet,28.5,-12.525241999529491
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.71,Sportsbet,1.85,Neds,28.5,-12.533586217796744
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.88,Pointsbet,1.684,Betfair,19.5,-12.573912164552482
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.59,Pointsbet,2,Sportsbet,21.5,-12.893081761006275
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.63,Pointsbet,1.94,Neds,14.5,-12.896085004111058
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.63,Pointsbet,1.94,Neds,18.5,-12.896085004111058
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.65,Pointsbet,1.91,Sportsbet,17.5,-12.962081548468984
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.6800000000000002,Neds,1.87,Pointsbet,27.5,-12.999745352686531
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.68,Sportsbet,1.87,Pointsbet,21.5,-12.999745352686531
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Neds,1.88,Sportsbet,25.5,-13.071728882660217
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Pointsbet,1.88,Sportsbet,25.5,-13.071728882660217
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.6935,Betfair,1.85,Neds,20.5,-13.10336022470655
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.71,Sportsbet,1.83,Neds,27.5,-13.12434090691208
Brisbane Lions v Adelaide Crows,Player Disposals,Ben Keays,Adelaide Crows,12.5,Brisbane Lions,1.59,Pointsbet,1.99,Sportsbet,12.5,-13.144338042413306
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.63,Pointsbet,1.93,Sportsbet,17.5,-13.163164754124423
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.67,Pointsbet,1.87,Pointsbet,22.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.67,Pointsbet,1.87,Pointsbet,27.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Neds,1.87,Pointsbet,25.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Pointsbet,1.87,Pointsbet,25.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Neds,1.87,Neds,25.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.67,Pointsbet,1.87,Neds,25.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.67,Neds,1.87,Pointsbet,21.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.67,Pointsbet,1.87,Pointsbet,27.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.67,Pointsbet,1.87,Pointsbet,21.5,-13.356175349835087
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,18.5,Brisbane Lions,1.63,Pointsbet,1.92,Neds,18.5,-13.433026584867092
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.63,Pointsbet,1.92,Neds,13.5,-13.433026584867092
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.7,Neds,1.83,Neds,27.5,-13.46833815493409
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.71,Sportsbet,1.817,Betfair,28.5,-13.515305416356904
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.62,Neds,1.93,Sportsbet,17.5,-13.541866564319083
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.6800000000000002,Neds,1.85,Neds,27.5,-13.57786357786357
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.64,Neds,1.9,Sportsbet,27.5,-13.607188703465978
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.64,Neds,1.9,Neds,27.5,-13.607188703465978
