match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,group_by_header,event_id,outcome_name,outcome_id,fixed_market_id
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Luke Ryan,Fremantle Dockers,109.5,3,BetRight,Collingwood Magpies,Fantasy Points - Luke Ryan,47667874,110+ Fantasy Points,4,267814815
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Luke Ryan,Fremantle Dockers,119.5,5.5,BetRight,Collingwood Magpies,Fantasy Points - Luke Ryan,47667874,120+ Fantasy Points,5,267814816
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Hayden Young,Fremantle Dockers,79.5,1.35,BetRight,Collingwood Magpies,Fantasy Points - Hayden Young,47667875,80+ Fantasy Points,1,267814817
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Hayden Young,Fremantle Dockers,89.5,1.85,BetRight,Collingwood Magpies,Fantasy Points - Hayden Young,47667875,90+ Fantasy Points,2,267814818
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Hayden Young,Fremantle Dockers,99.5,2.4,BetRight,Collingwood Magpies,Fantasy Points - Hayden Young,47667875,100+ Fantasy Points,3,267814819
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Hayden Young,Fremantle Dockers,109.5,3.75,BetRight,Collingwood Magpies,Fantasy Points - Hayden Young,47667875,110+ Fantasy Points,4,267814820
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Hayden Young,Fremantle Dockers,119.5,6.5,BetRight,Collingwood Magpies,Fantasy Points - Hayden Young,47667875,120+ Fantasy Points,5,267814821
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jordan Clark,Fremantle Dockers,79.5,1.2,BetRight,Collingwood Magpies,Fantasy Points - Jordan Clark,47667876,80+ Fantasy Points,1,267814822
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jordan Clark,Fremantle Dockers,89.5,1.4,BetRight,Collingwood Magpies,Fantasy Points - Jordan Clark,47667876,90+ Fantasy Points,2,267814823
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jordan Clark,Fremantle Dockers,99.5,1.8,BetRight,Collingwood Magpies,Fantasy Points - Jordan Clark,47667876,100+ Fantasy Points,3,267814824
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jordan Clark,Fremantle Dockers,109.5,2.35,BetRight,Collingwood Magpies,Fantasy Points - Jordan Clark,47667876,110+ Fantasy Points,4,267814825
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Jordan Clark,Fremantle Dockers,119.5,4,BetRight,Collingwood Magpies,Fantasy Points - Jordan Clark,47667876,120+ Fantasy Points,5,267814826
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Shai Bolton,Fremantle Dockers,79.5,1.85,BetRight,Collingwood Magpies,Fantasy Points - Shai Bolton,47667879,80+ Fantasy Points,1,267814837
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Shai Bolton,Fremantle Dockers,89.5,2.85,BetRight,Collingwood Magpies,Fantasy Points - Shai Bolton,47667879,90+ Fantasy Points,2,267814838
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Shai Bolton,Fremantle Dockers,99.5,4.5,BetRight,Collingwood Magpies,Fantasy Points - Shai Bolton,47667879,100+ Fantasy Points,3,267814839
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Shai Bolton,Fremantle Dockers,109.5,8,BetRight,Collingwood Magpies,Fantasy Points - Shai Bolton,47667879,110+ Fantasy Points,4,267814840
Collingwood Magpies v Fremantle Dockers,Collingwood Magpies,Fremantle Dockers,Player Fantasy Points,Shai Bolton,Fremantle Dockers,119.5,15,BetRight,Collingwood Magpies,Fantasy Points - Shai Bolton,47667879,120+ Fantasy Points,5,267814841
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jordan Dawson,Adelaide Crows,79.5,1.05,BetRight,Gold Coast Suns,Fantasy Points - Jordan Dawson,47667912,80+ Fantasy Points,1,267815036
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jordan Dawson,Adelaide Crows,89.5,1.15,BetRight,Gold Coast Suns,Fantasy Points - Jordan Dawson,47667912,90+ Fantasy Points,2,267815037
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jordan Dawson,Adelaide Crows,99.5,1.4,BetRight,Gold Coast Suns,Fantasy Points - Jordan Dawson,47667912,100+ Fantasy Points,3,267815038
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jordan Dawson,Adelaide Crows,109.5,1.8,BetRight,Gold Coast Suns,Fantasy Points - Jordan Dawson,47667912,110+ Fantasy Points,4,267815039
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jordan Dawson,Adelaide Crows,119.5,2.2,BetRight,Gold Coast Suns,Fantasy Points - Jordan Dawson,47667912,120+ Fantasy Points,5,267815040
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Rory Laird,Adelaide Crows,79.5,1.2,BetRight,Gold Coast Suns,Fantasy Points - Rory Laird,47667914,80+ Fantasy Points,1,267815046
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Rory Laird,Adelaide Crows,89.5,1.4,BetRight,Gold Coast Suns,Fantasy Points - Rory Laird,47667914,90+ Fantasy Points,2,267815047
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Rory Laird,Adelaide Crows,99.5,1.8,BetRight,Gold Coast Suns,Fantasy Points - Rory Laird,47667914,100+ Fantasy Points,3,267815048
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Rory Laird,Adelaide Crows,109.5,2.35,BetRight,Gold Coast Suns,Fantasy Points - Rory Laird,47667914,110+ Fantasy Points,4,267815049
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Rory Laird,Adelaide Crows,119.5,4,BetRight,Gold Coast Suns,Fantasy Points - Rory Laird,47667914,120+ Fantasy Points,5,267815050
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Reilly O'Brien,Adelaide Crows,79.5,1.3,BetRight,Gold Coast Suns,Fantasy Points - Reilly O'Brien,47667915,80+ Fantasy Points,1,267815051
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Reilly O'Brien,Adelaide Crows,89.5,1.6,BetRight,Gold Coast Suns,Fantasy Points - Reilly O'Brien,47667915,90+ Fantasy Points,2,267815052
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Reilly O'Brien,Adelaide Crows,99.5,2.1,BetRight,Gold Coast Suns,Fantasy Points - Reilly O'Brien,47667915,100+ Fantasy Points,3,267815053
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Reilly O'Brien,Adelaide Crows,109.5,3,BetRight,Gold Coast Suns,Fantasy Points - Reilly O'Brien,47667915,110+ Fantasy Points,4,267815054
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Reilly O'Brien,Adelaide Crows,119.5,5.5,BetRight,Gold Coast Suns,Fantasy Points - Reilly O'Brien,47667915,120+ Fantasy Points,5,267815055
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Izak Rankine,Adelaide Crows,79.5,1.3,BetRight,Gold Coast Suns,Fantasy Points - Izak Rankine,47667916,80+ Fantasy Points,1,267815056
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Izak Rankine,Adelaide Crows,89.5,1.6,BetRight,Gold Coast Suns,Fantasy Points - Izak Rankine,47667916,90+ Fantasy Points,2,267815057
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Izak Rankine,Adelaide Crows,99.5,2.1,BetRight,Gold Coast Suns,Fantasy Points - Izak Rankine,47667916,100+ Fantasy Points,3,267815058
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Izak Rankine,Adelaide Crows,109.5,3,BetRight,Gold Coast Suns,Fantasy Points - Izak Rankine,47667916,110+ Fantasy Points,4,267815059
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Izak Rankine,Adelaide Crows,119.5,5.5,BetRight,Gold Coast Suns,Fantasy Points - Izak Rankine,47667916,120+ Fantasy Points,5,267815060
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,James Peatling,Adelaide Crows,79.5,1.6,BetRight,Gold Coast Suns,Fantasy Points - James Peatling,47667917,80+ Fantasy Points,1,267815061
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,James Peatling,Adelaide Crows,89.5,2.15,BetRight,Gold Coast Suns,Fantasy Points - James Peatling,47667917,90+ Fantasy Points,2,267815062
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,James Peatling,Adelaide Crows,99.5,3.25,BetRight,Gold Coast Suns,Fantasy Points - James Peatling,47667917,100+ Fantasy Points,3,267815063
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,James Peatling,Adelaide Crows,109.5,5,BetRight,Gold Coast Suns,Fantasy Points - James Peatling,47667917,110+ Fantasy Points,4,267815064
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,James Peatling,Adelaide Crows,119.5,11,BetRight,Gold Coast Suns,Fantasy Points - James Peatling,47667917,120+ Fantasy Points,5,267815065
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Mitchell Hinge,Adelaide Crows,79.5,1.6,BetRight,Gold Coast Suns,Fantasy Points - Mitchell Hinge,47667918,80+ Fantasy Points,1,267815066
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Mitchell Hinge,Adelaide Crows,89.5,2.15,BetRight,Gold Coast Suns,Fantasy Points - Mitchell Hinge,47667918,90+ Fantasy Points,2,267815067
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Mitchell Hinge,Adelaide Crows,99.5,3.25,BetRight,Gold Coast Suns,Fantasy Points - Mitchell Hinge,47667918,100+ Fantasy Points,3,267815068
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Mitchell Hinge,Adelaide Crows,109.5,5,BetRight,Gold Coast Suns,Fantasy Points - Mitchell Hinge,47667918,110+ Fantasy Points,4,267815069
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Mitchell Hinge,Adelaide Crows,119.5,11,BetRight,Gold Coast Suns,Fantasy Points - Mitchell Hinge,47667918,120+ Fantasy Points,5,267815070
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jake Soligo,Adelaide Crows,79.5,1.3,BetRight,Gold Coast Suns,Fantasy Points - Jake Soligo,47667919,80+ Fantasy Points,1,267815071
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jake Soligo,Adelaide Crows,89.5,1.6,BetRight,Gold Coast Suns,Fantasy Points - Jake Soligo,47667919,90+ Fantasy Points,2,267815072
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jake Soligo,Adelaide Crows,99.5,2.1,BetRight,Gold Coast Suns,Fantasy Points - Jake Soligo,47667919,100+ Fantasy Points,3,267815073
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jake Soligo,Adelaide Crows,109.5,3,BetRight,Gold Coast Suns,Fantasy Points - Jake Soligo,47667919,110+ Fantasy Points,4,267815074
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jake Soligo,Adelaide Crows,119.5,5.5,BetRight,Gold Coast Suns,Fantasy Points - Jake Soligo,47667919,120+ Fantasy Points,5,267815075
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Noah Anderson,Gold Coast Suns,79.5,1.05,BetRight,Adelaide Crows,Fantasy Points - Noah Anderson,47667920,80+ Fantasy Points,1,267815076
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Noah Anderson,Gold Coast Suns,89.5,1.15,BetRight,Adelaide Crows,Fantasy Points - Noah Anderson,47667920,90+ Fantasy Points,2,267815077
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Noah Anderson,Gold Coast Suns,99.5,1.4,BetRight,Adelaide Crows,Fantasy Points - Noah Anderson,47667920,100+ Fantasy Points,3,267815078
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Noah Anderson,Gold Coast Suns,109.5,1.8,BetRight,Adelaide Crows,Fantasy Points - Noah Anderson,47667920,110+ Fantasy Points,4,267815079
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Noah Anderson,Gold Coast Suns,119.5,2.2,BetRight,Adelaide Crows,Fantasy Points - Noah Anderson,47667920,120+ Fantasy Points,5,267815080
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Sam Flanders,Gold Coast Suns,79.5,1.3,BetRight,Adelaide Crows,Fantasy Points - Sam Flanders,47667921,80+ Fantasy Points,1,267815081
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Sam Flanders,Gold Coast Suns,89.5,1.6,BetRight,Adelaide Crows,Fantasy Points - Sam Flanders,47667921,90+ Fantasy Points,2,267815082
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Sam Flanders,Gold Coast Suns,99.5,2.1,BetRight,Adelaide Crows,Fantasy Points - Sam Flanders,47667921,100+ Fantasy Points,3,267815083
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Sam Flanders,Gold Coast Suns,109.5,3,BetRight,Adelaide Crows,Fantasy Points - Sam Flanders,47667921,110+ Fantasy Points,4,267815084
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Sam Flanders,Gold Coast Suns,119.5,5.5,BetRight,Adelaide Crows,Fantasy Points - Sam Flanders,47667921,120+ Fantasy Points,5,267815085
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Matt Rowell,Gold Coast Suns,79.5,1.2,BetRight,Adelaide Crows,Fantasy Points - Matt Rowell,47667922,80+ Fantasy Points,1,267815086
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Matt Rowell,Gold Coast Suns,89.5,1.4,BetRight,Adelaide Crows,Fantasy Points - Matt Rowell,47667922,90+ Fantasy Points,2,267815087
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Matt Rowell,Gold Coast Suns,99.5,1.8,BetRight,Adelaide Crows,Fantasy Points - Matt Rowell,47667922,100+ Fantasy Points,3,267815088
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Matt Rowell,Gold Coast Suns,109.5,2.35,BetRight,Adelaide Crows,Fantasy Points - Matt Rowell,47667922,110+ Fantasy Points,4,267815089
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Matt Rowell,Gold Coast Suns,119.5,4,BetRight,Adelaide Crows,Fantasy Points - Matt Rowell,47667922,120+ Fantasy Points,5,267815090
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Brayden Fiorini,Gold Coast Suns,79.5,1.6,BetRight,Adelaide Crows,Fantasy Points - Brayden Fiorini,47667923,80+ Fantasy Points,1,267815091
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Brayden Fiorini,Gold Coast Suns,89.5,2.15,BetRight,Adelaide Crows,Fantasy Points - Brayden Fiorini,47667923,90+ Fantasy Points,2,267815092
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Brayden Fiorini,Gold Coast Suns,99.5,3.25,BetRight,Adelaide Crows,Fantasy Points - Brayden Fiorini,47667923,100+ Fantasy Points,3,267815093
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Brayden Fiorini,Gold Coast Suns,109.5,5,BetRight,Adelaide Crows,Fantasy Points - Brayden Fiorini,47667923,110+ Fantasy Points,4,267815094
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Brayden Fiorini,Gold Coast Suns,119.5,11,BetRight,Adelaide Crows,Fantasy Points - Brayden Fiorini,47667923,120+ Fantasy Points,5,267815095
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jarrod Witts,Gold Coast Suns,79.5,1.3,BetRight,Adelaide Crows,Fantasy Points - Jarrod Witts,47667924,80+ Fantasy Points,1,267815096
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jarrod Witts,Gold Coast Suns,89.5,1.6,BetRight,Adelaide Crows,Fantasy Points - Jarrod Witts,47667924,90+ Fantasy Points,2,267815097
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jarrod Witts,Gold Coast Suns,99.5,2.1,BetRight,Adelaide Crows,Fantasy Points - Jarrod Witts,47667924,100+ Fantasy Points,3,267815098
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jarrod Witts,Gold Coast Suns,109.5,3,BetRight,Adelaide Crows,Fantasy Points - Jarrod Witts,47667924,110+ Fantasy Points,4,267815099
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Jarrod Witts,Gold Coast Suns,119.5,5.5,BetRight,Adelaide Crows,Fantasy Points - Jarrod Witts,47667924,120+ Fantasy Points,5,267815100
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Daniel Rioli,Gold Coast Suns,79.5,1.6,BetRight,Adelaide Crows,Fantasy Points - Daniel Rioli,47667925,80+ Fantasy Points,1,267815103
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Daniel Rioli,Gold Coast Suns,89.5,2.15,BetRight,Adelaide Crows,Fantasy Points - Daniel Rioli,47667925,90+ Fantasy Points,2,267815104
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Daniel Rioli,Gold Coast Suns,99.5,3.25,BetRight,Adelaide Crows,Fantasy Points - Daniel Rioli,47667925,100+ Fantasy Points,3,267815105
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Daniel Rioli,Gold Coast Suns,109.5,5,BetRight,Adelaide Crows,Fantasy Points - Daniel Rioli,47667925,110+ Fantasy Points,4,267815106
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,Daniel Rioli,Gold Coast Suns,119.5,11,BetRight,Adelaide Crows,Fantasy Points - Daniel Rioli,47667925,120+ Fantasy Points,5,267815107
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,John Noble,Gold Coast Suns,79.5,1.3,BetRight,Adelaide Crows,Fantasy Points - John Noble,47667927,80+ Fantasy Points,1,267815113
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,John Noble,Gold Coast Suns,89.5,1.6,BetRight,Adelaide Crows,Fantasy Points - John Noble,47667927,90+ Fantasy Points,2,267815114
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,John Noble,Gold Coast Suns,99.5,2.1,BetRight,Adelaide Crows,Fantasy Points - John Noble,47667927,100+ Fantasy Points,3,267815115
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,John Noble,Gold Coast Suns,109.5,3,BetRight,Adelaide Crows,Fantasy Points - John Noble,47667927,110+ Fantasy Points,4,267815116
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Fantasy Points,John Noble,Gold Coast Suns,119.5,5.5,BetRight,Adelaide Crows,Fantasy Points - John Noble,47667927,120+ Fantasy Points,5,267815117
