match,home_team,away_team,date,line,player_name,player_team,opposition_team,over_price,under_price,agency,market_name
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Ben Keays,Adelaide Crows,Sydney Swans,1.51,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Ben Keays,Adelaide Crows,Sydney Swans,3.85,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Billy Dowling,Adelaide Crows,Sydney Swans,1.32,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Billy Dowling,Adelaide Crows,Sydney Swans,2.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Billy Dowling,Adelaide Crows,Sydney Swans,6.25,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Brodie Grundy,Sydney Swans,Adelaide Crows,1.18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Brodie Grundy,Sydney Swans,Adelaide Crows,2.05,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Brodie Grundy,Sydney Swans,Adelaide Crows,5.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Brodie Grundy,Sydney Swans,Adelaide Crows,18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Chad Warner,Sydney Swans,Adelaide Crows,1.1,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Chad Warner,Sydney Swans,Adelaide Crows,1.6,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Chad Warner,Sydney Swans,Adelaide Crows,3.1,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Chad Warner,Sydney Swans,Adelaide Crows,8,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Chad Warner,Sydney Swans,Adelaide Crows,26,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Chayce Jones,Adelaide Crows,Sydney Swans,1.26,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Chayce Jones,Adelaide Crows,Sydney Swans,2.6,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Chayce Jones,Adelaide Crows,Sydney Swans,8.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Dane Rampe,Sydney Swans,Adelaide Crows,1.94,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Dane Rampe,Sydney Swans,Adelaide Crows,5.9,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Darcy Fogarty,Adelaide Crows,Sydney Swans,7.25,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Errol Gulden,Sydney Swans,Adelaide Crows,1.36,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Errol Gulden,Sydney Swans,Adelaide Crows,2.35,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Errol Gulden,Sydney Swans,Adelaide Crows,5.2,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Errol Gulden,Sydney Swans,Adelaide Crows,15,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Harry Cunningham,Sydney Swans,Adelaide Crows,1.68,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Harry Cunningham,Sydney Swans,Adelaide Crows,4.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Harry Schoenberg,Adelaide Crows,Sydney Swans,1.62,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Harry Schoenberg,Adelaide Crows,Sydney Swans,4.3,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Isaac Heeney,Sydney Swans,Adelaide Crows,1.07,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Isaac Heeney,Sydney Swans,Adelaide Crows,1.48,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Isaac Heeney,Sydney Swans,Adelaide Crows,2.88,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Isaac Heeney,Sydney Swans,Adelaide Crows,7.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Isaac Heeney,Sydney Swans,Adelaide Crows,21,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Jake Lloyd,Sydney Swans,Adelaide Crows,1.44,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Jake Lloyd,Sydney Swans,Adelaide Crows,3,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Jake Lloyd,Sydney Swans,Adelaide Crows,8.25,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Jake Lloyd,Sydney Swans,Adelaide Crows,26,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Jake Soligo,Adelaide Crows,Sydney Swans,1.1,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Jake Soligo,Adelaide Crows,Sydney Swans,1.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Jake Soligo,Adelaide Crows,Sydney Swans,2.9,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Jake Soligo,Adelaide Crows,Sydney Swans,7,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Jake Soligo,Adelaide Crows,Sydney Swans,21,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,James Borlase,Adelaide Crows,Sydney Swans,7.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,James Jordon,Sydney Swans,Adelaide Crows,1.28,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,James Jordon,Sydney Swans,Adelaide Crows,2.62,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,James Jordon,Sydney Swans,Adelaide Crows,8,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,James Rowbottom,Sydney Swans,Adelaide Crows,1.14,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,James Rowbottom,Sydney Swans,Adelaide Crows,1.87,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,James Rowbottom,Sydney Swans,Adelaide Crows,4.8,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,James Rowbottom,Sydney Swans,Adelaide Crows,18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Jordan Dawson,Adelaide Crows,Sydney Swans,1.28,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Jordan Dawson,Adelaide Crows,Sydney Swans,2.1,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Jordan Dawson,Adelaide Crows,Sydney Swans,4.85,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Jordan Dawson,Adelaide Crows,Sydney Swans,12.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Josh Rachele,Adelaide Crows,Sydney Swans,1.48,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Josh Rachele,Adelaide Crows,Sydney Swans,3.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Josh Rachele,Adelaide Crows,Sydney Swans,11.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Justin McInerney,Sydney Swans,Adelaide Crows,1.08,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Justin McInerney,Sydney Swans,Adelaide Crows,1.65,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Justin McInerney,Sydney Swans,Adelaide Crows,3.9,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Justin McInerney,Sydney Swans,Adelaide Crows,13,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Justin McInerney,Sydney Swans,Adelaide Crows,51,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Lachlan Murphy,Adelaide Crows,Sydney Swans,1.91,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Lachlan Murphy,Adelaide Crows,Sydney Swans,5.75,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Lachlan Sholl,Adelaide Crows,Sydney Swans,1.04,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Lachlan Sholl,Adelaide Crows,Sydney Swans,1.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Lachlan Sholl,Adelaide Crows,Sydney Swans,2.35,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Lachlan Sholl,Adelaide Crows,Sydney Swans,5.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Lachlan Sholl,Adelaide Crows,Sydney Swans,15,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Luke Nankervis,Adelaide Crows,Sydney Swans,1.16,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Luke Nankervis,Adelaide Crows,Sydney Swans,1.89,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Luke Nankervis,Adelaide Crows,Sydney Swans,3.65,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Luke Nankervis,Adelaide Crows,Sydney Swans,9.25,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Luke Nankervis,Adelaide Crows,Sydney Swans,23,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Mark Keane,Adelaide Crows,Sydney Swans,1.22,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Mark Keane,Adelaide Crows,Sydney Swans,2.2,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Mark Keane,Adelaide Crows,Sydney Swans,6.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Mark Keane,Adelaide Crows,Sydney Swans,19,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Matt Roberts,Sydney Swans,Adelaide Crows,1.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Matt Roberts,Sydney Swans,Adelaide Crows,3.35,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Matt Roberts,Sydney Swans,Adelaide Crows,11.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Max Michalanney,Adelaide Crows,Sydney Swans,1.18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Max Michalanney,Adelaide Crows,Sydney Swans,2.08,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Max Michalanney,Adelaide Crows,Sydney Swans,5.5,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Max Michalanney,Adelaide Crows,Sydney Swans,18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Mitchell Hinge,Adelaide Crows,Sydney Swans,1.26,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Mitchell Hinge,Adelaide Crows,Sydney Swans,2.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Mitchell Hinge,Adelaide Crows,Sydney Swans,5.75,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Mitchell Hinge,Adelaide Crows,Sydney Swans,19,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Oliver Florent,Sydney Swans,Adelaide Crows,1.09,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Oliver Florent,Sydney Swans,Adelaide Crows,1.65,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Oliver Florent,Sydney Swans,Adelaide Crows,3.6,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Oliver Florent,Sydney Swans,Adelaide Crows,10,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Oliver Florent,Sydney Swans,Adelaide Crows,34,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Reilly O'Brien,Adelaide Crows,Sydney Swans,1.64,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Reilly O'Brien,Adelaide Crows,Sydney Swans,4.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Rory Laird,Adelaide Crows,Sydney Swans,1.26,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Rory Laird,Adelaide Crows,Sydney Swans,2,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,34.5,Rory Laird,Adelaide Crows,Sydney Swans,4.25,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,39.5,Rory Laird,Adelaide Crows,Sydney Swans,10,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Sam Berry,Adelaide Crows,Sydney Swans,1.36,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Sam Berry,Adelaide Crows,Sydney Swans,2.7,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Sam Berry,Adelaide Crows,Sydney Swans,8,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Sam Berry,Adelaide Crows,Sydney Swans,21,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Taylor Adams,Sydney Swans,Adelaide Crows,1.11,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Taylor Adams,Sydney Swans,Adelaide Crows,1.85,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,24.5,Taylor Adams,Sydney Swans,Adelaide Crows,4.75,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,29.5,Taylor Adams,Sydney Swans,Adelaide Crows,19,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Tom Papley,Sydney Swans,Adelaide Crows,1.62,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Tom Papley,Sydney Swans,Adelaide Crows,4.4,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,14.5,Will Hayward,Sydney Swans,Adelaide Crows,2.18,NA,Unibet,Player Disposals
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,2024-06-15,19.5,Will Hayward,Sydney Swans,Adelaide Crows,7.25,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Aliir Aliir,Port Adelaide Power,GWS Giants,1.78,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Aliir Aliir,Port Adelaide Power,GWS Giants,5,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Brent Daniels,GWS Giants,Port Adelaide Power,1.2,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Brent Daniels,GWS Giants,Port Adelaide Power,2.12,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Brent Daniels,GWS Giants,Port Adelaide Power,5.4,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Brent Daniels,GWS Giants,Port Adelaide Power,19,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Callan Ward,GWS Giants,Port Adelaide Power,1.18,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Callan Ward,GWS Giants,Port Adelaide Power,2.05,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Callan Ward,GWS Giants,Port Adelaide Power,5.5,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Callan Ward,GWS Giants,Port Adelaide Power,18,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,34.5,Callan Ward,GWS Giants,Port Adelaide Power,67,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Connor Rozee,Port Adelaide Power,GWS Giants,1.18,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Connor Rozee,Port Adelaide Power,GWS Giants,1.85,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Connor Rozee,Port Adelaide Power,GWS Giants,4.1,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,34.5,Connor Rozee,Port Adelaide Power,GWS Giants,11,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,39.5,Connor Rozee,Port Adelaide Power,GWS Giants,46,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Daniel Houston,NA,NA,1.3,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Daniel Houston,NA,NA,2.28,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Daniel Houston,NA,NA,6,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,34.5,Daniel Houston,NA,NA,17,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,39.5,Daniel Houston,NA,NA,81,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Darcy Byrne-Jones,Port Adelaide Power,GWS Giants,2.62,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Darcy Byrne-Jones,Port Adelaide Power,GWS Giants,8.25,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Finn Callaghan,GWS Giants,Port Adelaide Power,1.17,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Finn Callaghan,GWS Giants,Port Adelaide Power,1.8,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Finn Callaghan,GWS Giants,Port Adelaide Power,3.8,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,34.5,Finn Callaghan,GWS Giants,Port Adelaide Power,11,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,39.5,Finn Callaghan,GWS Giants,Port Adelaide Power,34,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Harry Himmelberg,GWS Giants,Port Adelaide Power,1.36,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,24.5,Harry Himmelberg,GWS Giants,Port Adelaide Power,2.5,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,29.5,Harry Himmelberg,GWS Giants,Port Adelaide Power,6.5,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,34.5,Harry Himmelberg,GWS Giants,Port Adelaide Power,20,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Harvey Thomas,GWS Giants,Port Adelaide Power,2.25,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Harvey Thomas,GWS Giants,Port Adelaide Power,7.5,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Ivan Soldo,Port Adelaide Power,GWS Giants,2.75,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,19.5,Ivan Soldo,Port Adelaide Power,GWS Giants,9,NA,Unibet,Player Disposals
GWS Giants v Port Adelaide Power,GWS Giants,Port Adelaide Power,2024-06-16,14.5,Jackson Mead,Port Adelaide Power,GWS Giants,1.21,NA,Unibet,Player Disposals
