match,home_team,away_team,player_name,player_team,line,over_price,opposition_team,market_name,agency
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,0.5,1.13,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,0.5,1.16,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,0.5,1.19,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,0.5,1.2,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,0.5,1.2,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,0.5,1.34,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,0.5,1.4,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,0.5,1.41,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Bailey Banfield,Fremantle Dockers,0.5,1.46,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,0.5,1.48,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nick Watson,Hawthorn Hawks,0.5,1.54,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Connor Macdonald,Hawthorn Hawks,0.5,1.61,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Massimo D'Ambrosio,Hawthorn Hawks,0.5,1.69,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Blake Hardwick,Hawthorn Hawks,0.5,1.7,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Jackson,Fremantle Dockers,0.5,1.71,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Hayden Young,Fremantle Dockers,0.5,1.94,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Lloyd Meek,Hawthorn Hawks,0.5,2.2,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Switkowski,Fremantle Dockers,0.5,2.23,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Cameron Mackenzie,NA,0.5,2.49,NA,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jeremy Sharp,Fremantle Dockers,0.5,2.57,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jaeger O'Meara,Fremantle Dockers,0.5,2.69,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Will Day,Hawthorn Hawks,0.5,2.93,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Andrew Brayshaw,Fremantle Dockers,0.5,2.94,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,James Worpel,Hawthorn Hawks,0.5,3.15,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nat Fyfe,Fremantle Dockers,0.5,3.2,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jai Newcombe,Hawthorn Hawks,0.5,3.4,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Weddle,Hawthorn Hawks,0.5,3.65,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Caleb Serong,Fremantle Dockers,0.5,3.8,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Karl Amon,Hawthorn Hawks,0.5,4,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Matthew Johnson,Fremantle Dockers,0.5,4,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,1.5,1.66,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,1.5,1.75,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,1.5,1.92,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,1.5,1.98,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,1.5,1.98,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,1.5,2.58,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,1.5,2.91,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,1.5,2.93,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,1.5,3.2,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Bailey Banfield,Fremantle Dockers,1.5,3.3,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nick Watson,Hawthorn Hawks,1.5,3.6,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Connor Macdonald,Hawthorn Hawks,1.5,3.95,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Massimo D'Ambrosio,Hawthorn Hawks,1.5,4.2,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Blake Hardwick,Hawthorn Hawks,1.5,4.4,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Jackson,Fremantle Dockers,1.5,4.5,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Hayden Young,Fremantle Dockers,1.5,6.25,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Cameron Mackenzie,NA,1.5,7.5,NA,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jeremy Sharp,Fremantle Dockers,1.5,7.5,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Lloyd Meek,Hawthorn Hawks,1.5,7.5,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Switkowski,Fremantle Dockers,1.5,7.5,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,2.5,2.93,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,2.5,3.25,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,2.5,3.85,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,2.5,4,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,2.5,4,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,2.5,5.9,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,2.5,7.5,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,2.5,8,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,2.5,9,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Bailey Banfield,Fremantle Dockers,2.5,9.25,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nick Watson,Hawthorn Hawks,2.5,11,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Connor Macdonald,Hawthorn Hawks,2.5,13,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Massimo D'Ambrosio,Hawthorn Hawks,2.5,14,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Blake Hardwick,Hawthorn Hawks,2.5,15,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Jackson,Fremantle Dockers,2.5,17,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Hayden Young,Fremantle Dockers,2.5,26,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Lloyd Meek,Hawthorn Hawks,2.5,26,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Switkowski,Fremantle Dockers,2.5,26,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,3.5,6,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,3.5,7.25,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,3.5,9,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,3.5,9.75,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,3.5,10,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,3.5,18,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,3.5,23,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,3.5,26,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,3.5,29,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Bailey Banfield,Fremantle Dockers,3.5,31,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nick Watson,Hawthorn Hawks,3.5,38,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Connor Macdonald,Hawthorn Hawks,3.5,48,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Massimo D'Ambrosio,Hawthorn Hawks,3.5,51,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Blake Hardwick,Hawthorn Hawks,3.5,54,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Jackson,Fremantle Dockers,3.5,54,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Hayden Young,Fremantle Dockers,3.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Lloyd Meek,Hawthorn Hawks,3.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Switkowski,Fremantle Dockers,3.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,4.5,16,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,4.5,19,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,4.5,26,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,4.5,26,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,4.5,26,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,4.5,54,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Bailey Banfield,Fremantle Dockers,4.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Blake Hardwick,Hawthorn Hawks,4.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,4.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Connor Macdonald,Hawthorn Hawks,4.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Jackson,Fremantle Dockers,4.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Massimo D'Ambrosio,Hawthorn Hawks,4.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,4.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Nick Watson,Hawthorn Hawks,4.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,4.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Josh Treacy,Fremantle Dockers,5.5,41,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Mabior Chol,Hawthorn Hawks,5.5,51,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Dylan Moore,Hawthorn Hawks,5.5,61,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Sam Sturt,Fremantle Dockers,5.5,67,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Jye Amiss,Fremantle Dockers,5.5,75,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Calsher Dear,Hawthorn Hawks,5.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Luke Breust,Hawthorn Hawks,5.5,81,Fremantle Dockers,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Michael Frederick,Fremantle Dockers,5.5,81,Hawthorn Hawks,Player Goals,TopSport
Hawthorn Hawks v Fremantle Dockers,Hawthorn Hawks,Fremantle Dockers,Patrick Voss,Fremantle Dockers,5.5,81,Hawthorn Hawks,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,0.5,1.08,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,0.5,1.09,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,0.5,1.11,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,0.5,1.13,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,0.5,1.14,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,0.5,1.17,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,0.5,1.27,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,0.5,1.32,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,0.5,1.39,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Sam Wicks,Sydney Swans,0.5,1.52,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Errol Gulden,Sydney Swans,0.5,1.67,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Eddie Ford,North Melbourne Kangaroos,0.5,1.7,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Brynn Teakle,NA,0.5,1.77,NA,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Harry Sheezel,North Melbourne Kangaroos,0.5,1.85,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Robbie Fox,Sydney Swans,0.5,1.86,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Justin McInerney,Sydney Swans,0.5,1.91,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Darcy Tucker,North Melbourne Kangaroos,0.5,1.99,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,James Jordon,Sydney Swans,0.5,2.04,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Curtis Taylor,North Melbourne Kangaroos,0.5,2.53,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Jy Simpkin,North Melbourne Kangaroos,0.5,2.58,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Luke Davies-Uniacke,North Melbourne Kangaroos,0.5,2.59,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Toby Pink,North Melbourne Kangaroos,0.5,2.67,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Matt Roberts,Sydney Swans,0.5,2.73,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Braeden Campbell,Sydney Swans,0.5,2.76,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Callum Mills,Sydney Swans,0.5,2.76,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,James Rowbottom,Sydney Swans,0.5,2.92,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tristan Xerri,North Melbourne Kangaroos,0.5,3.35,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,George Wardlaw,North Melbourne Kangaroos,0.5,3.45,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Powell,North Melbourne Kangaroos,0.5,3.75,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Jake Lloyd,Sydney Swans,0.5,4,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Blakey,Sydney Swans,0.5,4,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Joel Amartey,Sydney Swans,1.5,1.46,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Tom Papley,Sydney Swans,1.5,1.53,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Logan McDonald,Sydney Swans,1.5,1.61,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Will Hayward,Sydney Swans,1.5,1.66,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Chad Warner,Sydney Swans,1.5,1.71,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Nick Larkey,North Melbourne Kangaroos,1.5,1.8,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Cameron Zurhaar,North Melbourne Kangaroos,1.5,2.31,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Hayden McLean,Sydney Swans,1.5,2.56,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Paul Curtis,North Melbourne Kangaroos,1.5,2.78,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Sam Wicks,Sydney Swans,1.5,3.5,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Errol Gulden,Sydney Swans,1.5,4.2,North Melbourne Kangaroos,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Eddie Ford,North Melbourne Kangaroos,1.5,4.3,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Brynn Teakle,NA,1.5,4.7,NA,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Harry Sheezel,North Melbourne Kangaroos,1.5,4.9,Sydney Swans,Player Goals,TopSport
Sydney Swans v North Melbourne Kangaroos,Sydney Swans,North Melbourne Kangaroos,Robbie Fox,Sydney Swans,1.5,5.3,North Melbourne Kangaroos,Player Goals,TopSport
