match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matt Flynn,West Coast Eagles,89.5,1.87,NA,Pointsbet,Port Adelaide Power,2340768,91523309,45,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Lukosius,Port Adelaide Power,89.5,6,NA,Pointsbet,West Coast Eagles,2340768,91523309,47,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Ollie Lord,Port Adelaide Power,89.5,14,NA,Pointsbet,West Coast Eagles,2340768,91523309,49,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Will Lorenz,Port Adelaide Power,89.5,9.5,NA,Pointsbet,West Coast Eagles,2340768,91523309,50,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matthew Owies,West Coast Eagles,89.5,13,NA,Pointsbet,Port Adelaide Power,2340768,91523309,51,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Rhett Bazzo,West Coast Eagles,89.5,21,NA,Pointsbet,Port Adelaide Power,2340768,91523309,52,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tom Cole,West Coast Eagles,89.5,11.5,NA,Pointsbet,Port Adelaide Power,2340768,91523309,53,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Kane Farrell,Port Adelaide Power,99.5,6,NA,Pointsbet,West Coast Eagles,2340768,91523310,4,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Joe Richards,Port Adelaide Power,99.5,12,NA,Pointsbet,West Coast Eagles,2340768,91523310,7,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mitch Georgiades,Port Adelaide Power,99.5,7,NA,Pointsbet,West Coast Eagles,2340768,91523310,9,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Josh Sinn,Port Adelaide Power,99.5,7.5,NA,Pointsbet,West Coast Eagles,2340768,91523310,14,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Willie Rioli,Port Adelaide Power,99.5,21,NA,Pointsbet,West Coast Eagles,2340768,91523310,19,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Darcy Byrne-Jones,Port Adelaide Power,99.5,21,NA,Pointsbet,West Coast Eagles,2340768,91523310,20,NA
