match,home_team,away_team,player_team,opposition_team,market_name,player_name,line,over_price,agency
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Jackson,0.5,1.37,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Jackson,1.5,2.7,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Jackson,2.5,7.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Jackson,3.5,22,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Jackson,4.5,100,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Rachele,0.5,1.38,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Rachele,1.5,2.75,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Rachele,2.5,7.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Rachele,3.5,22,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Rachele,4.5,100,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chris Burgess,0.5,1.45,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chris Burgess,1.5,3,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chris Burgess,2.5,8.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chris Burgess,3.5,30,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chris Burgess,4.5,125,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Bailey Banfield,0.5,1.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Bailey Banfield,1.5,3.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Bailey Banfield,2.5,9.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Bailey Banfield,3.5,35,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Bailey Banfield,4.5,150,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Sam Switkowski,0.5,1.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Sam Switkowski,1.5,3.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Sam Switkowski,2.5,9.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Sam Switkowski,3.5,35,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Sam Switkowski,4.5,150,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ben Keays,0.5,1.52,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ben Keays,1.5,3.4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ben Keays,2.5,10,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ben Keays,3.5,35,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Tom Emmett,0.5,1.65,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Tom Emmett,1.5,3.9,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Tom Emmett,2.5,13,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Tom Emmett,3.5,50,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Luke Pedlar,0.5,1.87,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Luke Pedlar,1.5,5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Luke Pedlar,2.5,19,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Luke Pedlar,3.5,80,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Lachlan Murphy,0.5,2.1,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Lachlan Murphy,1.5,7.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Lachlan Murphy,2.5,29,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Nat Fyfe,0.5,2.1,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Nat Fyfe,1.5,7,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Nat Fyfe,2.5,29,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Sam Berry,0.5,2.33,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Sam Berry,1.5,11,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Sam Berry,2.5,51,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jake Soligo,0.5,2.6,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jake Soligo,1.5,15,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jake Soligo,2.5,91,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jeremy Sharp,0.5,2.6,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jeremy Sharp,1.5,15,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jeremy Sharp,2.5,81,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jaeger O'Meara,0.5,2.8,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jaeger O'Meara,1.5,19,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jaeger O'Meara,2.5,101,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matthew Johnson,0.5,2.8,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matthew Johnson,1.5,19,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Matthew Johnson,2.5,101,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jordan Dawson,0.5,2.85,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jordan Dawson,1.5,19,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jordan Dawson,2.5,126,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Andrew Brayshaw,0.5,3,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Andrew Brayshaw,1.5,21,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Caleb Serong,0.5,3,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Caleb Serong,1.5,21,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Hayden Young,0.5,3,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Hayden Young,1.5,21,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chayce Jones,0.5,3.1,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Chayce Jones,1.5,23,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ned McHenry,0.5,3.1,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Ned McHenry,1.5,23,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Reilly O'Brien,0.5,3.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Reilly O'Brien,1.5,34,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Rory Laird,0.5,3.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Rory Laird,1.5,34,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Brandon Walker,0.5,3.6,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Brandon Walker,1.5,34,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,James Aish,0.5,3.6,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,James Aish,1.5,34,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Brodie Smith,0.5,3.75,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Brodie Smith,1.5,34,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Ethan Hughes,0.5,4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Ethan Hughes,1.5,41,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jordan Clark,0.5,4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Jordan Clark,1.5,41,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Matt Crouch,0.5,4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Matt Crouch,1.5,41,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Wayne Milera,0.5,4,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Wayne Milera,1.5,41,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Alex Pearce,0.5,4.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Alex Pearce,1.5,51,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Joshua Draper,0.5,4.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Joshua Draper,1.5,51,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Ryan,0.5,4.25,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Fremantle Dockers,Adelaide Crows,Player Goals,Luke Ryan,1.5,51,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Max Michalanney,0.5,4.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Max Michalanney,1.5,61,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Mitchell Hinge,0.5,4.5,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Mitchell Hinge,1.5,61,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jordon Butts,0.5,4.75,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Jordon Butts,1.5,67,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Worrell,0.5,4.75,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Josh Worrell,1.5,67,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Mark Keane,0.5,4.75,Bet365
Fremantle Dockers v Adelaide Crows,Fremantle Dockers,Adelaide Crows,Adelaide Crows,Fremantle Dockers,Player Goals,Mark Keane,1.5,67,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,0.5,1.05,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,1.5,1.33,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,2.5,2.05,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,3.5,3.8,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,4.5,8.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Tim Membrey,5.5,20,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,0.5,1.07,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,1.5,1.45,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,2.5,2.4,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,3.5,5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,4.5,12,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Jack Higgins,5.5,30,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,0.5,1.1,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,1.5,1.57,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,2.5,2.85,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,3.5,6.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,4.5,18,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Kyle Langford,5.5,50,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,0.5,1.1,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,1.5,1.57,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,2.5,2.85,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,3.5,6.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,4.5,18,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Peter Wright,5.5,50,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,0.5,1.14,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,1.5,1.75,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,2.5,3.4,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,3.5,8.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,4.5,22,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jake Stringer,5.5,80,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,0.5,1.15,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,1.5,1.77,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,2.5,3.6,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,3.5,9,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,4.5,25,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Cooper Sharman,5.5,90,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,0.5,1.18,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,1.5,1.95,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,2.5,4.25,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,3.5,11,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,4.5,35,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mitch Owens,5.5,125,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Liam Henry,0.5,1.27,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Liam Henry,1.5,2.3,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Liam Henry,2.5,5.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Liam Henry,3.5,16,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Liam Henry,4.5,60,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jade Gresham,0.5,1.35,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jade Gresham,1.5,2.6,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jade Gresham,2.5,7,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jade Gresham,3.5,22,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Jade Gresham,4.5,80,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Darcy Wilson,0.5,1.44,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Darcy Wilson,1.5,3,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Darcy Wilson,2.5,8.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Darcy Wilson,3.5,28,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Darcy Wilson,4.5,125,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mattaes Phillipou,0.5,1.44,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mattaes Phillipou,1.5,3,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mattaes Phillipou,2.5,8.5,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mattaes Phillipou,3.5,28,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,St Kilda Saints,Essendon Bombers,Player Goals,Mattaes Phillipou,4.5,125,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Sam Draper,0.5,1.47,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Sam Draper,1.5,3.2,Bet365
Essendon Bombers v St Kilda Saints,Essendon Bombers,St Kilda Saints,Essendon Bombers,St Kilda Saints,Player Goals,Sam Draper,2.5,9.5,Bet365
